"game_id","play_id","half","shooter","shot_outcome","shooter_team","shot_outcome_numeric","shot_sequence","previous_shots"
401168419,32,1,"Theo John","made","Marquette",1,1,0
401168454,32,1,"Myles Powell","made","Seton Hall",1,1,1
401169778,33,1,"Saddiq Bey","made","Villanova",1,3,2
401166061,33,1,"Jermaine Samuels","missed","Villanova",-1,-2,-1
401169779,33,1,"Ben Vander Plas","made","Ohio",1,1,-1
401169780,33,1,"Antonio Green","missed","Middle Tennessee",-1,-1,0
401182609,33,1,"Collin Gillespie","made","Villanova",1,4,3
401169781,33,1,"Justin Moore","missed","Villanova",-1,-1,1
401169783,33,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401169784,33,1,"Justyn Mutts","made","Delaware",1,1,-2
401168325,33,1,"Kelvin Jones","made","Creighton",1,1,0
401168396,33,1,"Jamorko Pickett","made","Georgetown",1,1,0
401168352,33,1,"Jaylen Butz","made","DePaul",1,3,2
401168468,33,1,"LJ Figueroa","made","St. John's",1,1,0
401168331,33,1,"Mitch Ballock","made","Creighton",1,1,-1
401168419,33,1,"Cole Swider","made","Villanova",1,1,-1
401169471,33,1,"Quinton Rose","missed","Temple",-1,-2,1
401169786,33,1,"Justin Moore","made","Villanova",1,1,0
401168470,33,1,"Nick Rutherford","missed","St. John's",-1,-1,0
401168439,33,1,"Cole Swider","missed","Villanova",-1,-1,0
401168454,33,1,"Collin Gillespie","made","Villanova",1,1,0
401169778,34,1,"Tucker Blackwell","missed","Army",-1,-1,1
401185770,34,1,"Collin Gillespie","made","Villanova",1,3,2
401169782,34,1,"Ryan Betley","made","Pennsylvania",1,1,-1
401169784,34,1,"Justin Moore","missed","Villanova",-1,-1,1
401169661,34,1,"Collin Gillespie","made","Villanova",1,1,-3
401168413,34,1,"Jeremiah Robinson-Earl","made","Villanova",1,1,0
401168325,34,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-3,-2
401169470,34,1,"Saddiq Bey","made","Villanova",1,3,-1
401168468,34,1,"Jeremiah Robinson-Earl","made","Villanova",1,1,1
401168331,34,1,"Collin Gillespie","missed","Villanova",-1,-2,-1
401168306,34,1,"Kamar Baldwin","missed","Butler",-1,-1,-1
401168419,34,1,"Sacar Anim","missed","Marquette",-1,-1,0
401168378,34,1,"Romeo Weems","made","DePaul",1,1,-2
401168454,34,1,"Myles Powell","missed","Seton Hall",-1,-1,1
401168404,34,1,"Jamorko Pickett","made","Georgetown",1,1,0
401169779,35,1,"Saddiq Bey","missed","Villanova",-1,-1,1
401185770,35,1,"Davion Mitchell","missed","Baylor",-1,-1,2
401169782,35,1,"Justin Moore","made","Villanova",1,1,0
401169661,35,1,"Udoka Azubuike","made","Kansas",1,1,-2
401169470,35,1,"Saddiq Bey","missed","Villanova",-1,-1,3
401168302,35,1,"Aaron Thompson","missed","Butler",-1,-1,0
401168435,35,1,"Justin Moore","made","Villanova",1,1,0
401168452,35,1,"Sandro Mamukelashvili","made","Seton Hall",1,1,-1
401169471,35,1,"Jake Forrester","made","Temple",1,1,-2
401168378,35,1,"Jeremiah Robinson-Earl","made","Villanova",1,1,0
401169786,35,1,"Naji Marshall","made","Xavier",1,1,-1
401168439,35,1,"Luwane Pipkins","made","Providence",1,1,1
401168404,35,1,"Saddiq Bey","made","Villanova",1,2,1
401166061,36,1,"Cole Swider","missed","Villanova",-1,-1,0
401169782,36,1,"Devon Goodman","missed","Pennsylvania",-1,-1,1
401169784,36,1,"Bryan Antoine","made","Villanova",1,1,0
401168413,36,1,"Jeremiah Robinson-Earl","made","Villanova",1,2,1
401168325,36,1,"Ty-Shon Alexander","missed","Creighton",-1,-1,1
401168396,36,1,"Collin Gillespie","missed","Villanova",-1,-1,0
401168352,36,1,"Justin Moore","missed","Villanova",-1,-2,-1
401168435,36,1,"David Duke","made","Providence",1,1,1
401168468,36,1,"Rasheem Dunn","made","St. John's",1,1,-1
401168331,36,1,"Damien Jefferson","missed","Creighton",-1,-1,0
401168452,36,1,"Collin Gillespie","missed","Villanova",-1,-2,-1
401168378,36,1,"Jaylen Butz","made","DePaul",1,1,-1
401169786,36,1,"Justin Moore","made","Villanova",1,2,1
401168454,36,1,"Collin Gillespie","made","Villanova",1,2,1
401168404,36,1,"Terrell Allen","missed","Georgetown",-1,-4,-3
401169779,37,1,"Jordan Dartis","missed","Ohio",-1,-1,0
401169780,37,1,"Jermaine Samuels","missed","Villanova",-1,-1,1
401185770,37,1,"Saddiq Bey","made","Villanova",1,1,1
401169781,37,1,"Jermaine Samuels","missed","Villanova",-1,-1,0
401169783,37,1,"Cameron Brown","missed","Saint Joseph's",-1,-2,-1
401169784,37,1,"Nate Darling","missed","Delaware",-1,-1,-1
401169661,37,1,"Udoka Azubuike","missed","Kansas",-1,-2,1
401169785,37,1,"Jermaine Samuels","made","Villanova",1,1,-1
401168413,37,1,"Markus Howard","made","Marquette",1,2,-1
401169470,37,1,"Alterique Gilbert","missed","UConn",-1,-2,1
401168302,37,1,"Aaron Thompson","made","Butler",1,1,-1
401168468,37,1,"Rasheem Dunn","missed","St. John's",-1,-1,1
401168306,37,1,"Jermaine Samuels","missed","Villanova",-1,-1,0
401169786,37,1,"Jason Carter","missed","Xavier",-1,-2,-1
401168439,37,1,"Cole Swider","missed","Villanova",-1,-2,-1
401168454,37,1,"Sandro Mamukelashvili","made","Seton Hall",1,3,2
401169778,38,1,"Justin Moore","made","Villanova",1,2,1
401182609,38,1,"Reggie Perry","missed","Mississippi State",-1,-1,-1
401169782,38,1,"Jeremiah Robinson-Earl","made","Villanova",1,1,-1
401169785,38,1,"Zach Freemantle","missed","Xavier",-1,-1,0
401168413,38,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,2
401168396,38,1,"Jamorko Pickett","made","Georgetown",1,2,1
401168352,38,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,1
401168302,38,1,"Jermaine Samuels","missed","Villanova",-1,-2,-1
401168435,38,1,"Jermaine Samuels","made","Villanova",1,1,0
401168331,38,1,"Kelvin Jones","missed","Creighton",-1,-1,0
401168452,38,1,"Quincy McKnight","missed","Seton Hall",-1,-1,-1
401168419,38,1,"Brendan Bailey","missed","Marquette",-1,-3,-2
401169471,38,1,"Jake Forrester","made","Temple",1,1,1
401168470,38,1,"Rasheem Dunn","missed","St. John's",-1,-1,1
401168454,38,1,"Collin Gillespie","missed","Villanova",-1,-1,2
401168404,38,1,"Timothy Ighoefe","made","Georgetown",1,1,0
401169780,39,1,"Jermaine Samuels","missed","Villanova",-1,-1,-1
401169781,39,1,"David Beatty","made","La Salle",1,1,-2
401169782,39,1,"AJ Brodeur","missed","Pennsylvania",-1,-1,1
401168396,39,1,"Saddiq Bey","made","Villanova",1,2,1
401168435,39,1,"Jermaine Samuels","made","Villanova",1,2,1
401168468,39,1,"Collin Gillespie","made","Villanova",1,1,-2
401168306,39,1,"Aaron Thompson","made","Butler",1,1,0
401169471,39,1,"Saddiq Bey","missed","Villanova",-1,-1,0
401168378,39,1,"Saddiq Bey","missed","Villanova",-1,-2,1
401169786,39,1,"Jermaine Samuels","made","Villanova",1,1,-1
401168439,39,1,"Cole Swider","missed","Villanova",-1,-3,-2
401166061,40,1,"E.J. Liddell","made","Ohio State",1,1,0
401182609,40,1,"Collin Gillespie","made","Villanova",1,5,4
401185770,40,1,"Collin Gillespie","missed","Villanova",-1,-1,3
401169781,40,1,"Justin Moore","missed","Villanova",-1,-1,-1
401169783,40,1,"Myles Douglas","missed","Saint Joseph's",-1,-1,1
401169784,40,1,"Cole Swider","made","Villanova",1,1,0
401169661,40,1,"Devon Dotson","made","Kansas",1,1,-1
401169785,40,1,"Saddiq Bey","made","Villanova",1,1,-3
401168396,40,1,"Mac McClung","made","Georgetown",1,1,-1
401168352,40,1,"Jalen Coleman-Lands","made","DePaul",1,1,0
401169470,40,1,"Justin Moore","made","Villanova",1,1,0
401168302,40,1,"Kamar Baldwin","made","Butler",1,1,-2
401168435,40,1,"Maliek White","missed","Providence",-1,-2,-1
401168468,40,1,"LJ Figueroa","made","St. John's",1,2,1
401168306,40,1,"Saddiq Bey","missed","Villanova",-1,-2,-1
401168452,40,1,"Jermaine Samuels","made","Villanova",1,2,1
401168419,40,1,"Jermaine Samuels","made","Villanova",1,2,1
401169786,40,1,"Jason Carter","made","Xavier",1,1,-2
401168470,40,1,"Julian Champagnie","made","St. John's",1,2,1
401168404,40,1,"Terrell Allen","missed","Georgetown",-1,-5,-4
401169778,41,1,"Cole Swider","made","Villanova",1,1,0
401169782,41,1,"Collin Gillespie","missed","Villanova",-1,-2,-1
401169661,41,1,"Devon Dotson","missed","Kansas",-1,-1,1
401169785,41,1,"Naji Marshall","missed","Xavier",-1,-1,1
401168396,41,1,"Justin Moore","missed","Villanova",-1,-1,0
401168352,41,1,"Saddiq Bey","made","Villanova",1,1,-1
401168468,41,1,"Justin Moore","missed","Villanova",-1,-2,-1
401168452,41,1,"Jared Rhoden","made","Seton Hall",1,1,-1
401169786,41,1,"Jermaine Samuels","made","Villanova",1,2,1
401168439,41,1,"David Duke","missed","Providence",-1,-2,-1
401169778,42,1,"Tommy Funk","made","Army",1,1,-1
401166061,42,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,1
401169779,42,1,"Cole Swider","missed","Villanova",-1,-1,0
401169780,42,1,"Tyler Millin","missed","Middle Tennessee",-1,-1,0
401182609,42,1,"Reggie Perry","missed","Mississippi State",-1,-1,-1
401169781,42,1,"Dhamir Cosby-Roundtree","missed","Villanova",-1,-1,0
401169783,42,1,"Cameron Brown","missed","Saint Joseph's",-1,-3,-2
401169784,42,1,"Ryan Allen","missed","Delaware",-1,-3,-2
401168413,42,1,"Markus Howard","made","Marquette",1,3,2
401168325,42,1,"Ty-Shon Alexander","missed","Creighton",-1,-2,-1
401168352,42,1,"Jalen Coleman-Lands","missed","DePaul",-1,-1,1
401168302,42,1,"Justin Moore","missed","Villanova",-1,-1,0
401168306,42,1,"Bryce Golden","made","Butler",1,1,-1
401168452,42,1,"Jermaine Samuels","made","Villanova",1,3,2
401168378,42,1,"Jalen Coleman-Lands","made","DePaul",1,1,-1
401169786,42,1,"Paul Scruggs","missed","Xavier",-1,-2,-1
401168470,42,1,"Collin Gillespie","made","Villanova",1,1,-1
401168404,42,1,"Jermaine Samuels","missed","Villanova",-1,-1,1
401169778,43,1,"Jermaine Samuels","made","Villanova",1,1,0
401185770,43,1,"Collin Gillespie","missed","Villanova",-1,-1,-1
401169661,43,1,"Collin Gillespie","missed","Villanova",-1,-3,1
401169785,43,1,"Saddiq Bey","missed","Villanova",-1,-3,1
401168413,43,1,"Markus Howard","made","Marquette",1,4,3
401168396,43,1,"Jamorko Pickett","made","Georgetown",1,3,2
401168435,43,1,"Jermaine Samuels","made","Villanova",1,3,2
401168468,43,1,"LJ Figueroa","missed","St. John's",-1,-1,2
401168331,43,1,"Denzel Mahoney","missed","Creighton",-1,-1,0
401168306,43,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401168452,43,1,"Sandro Mamukelashvili","made","Seton Hall",1,1,1
401169471,43,1,"Saddiq Bey","made","Villanova",1,1,-1
401168378,43,1,"Collin Gillespie","missed","Villanova",-1,-1,1
401168470,43,1,"Collin Gillespie","made","Villanova",1,1,1
401168439,43,1,"Justin Moore","missed","Villanova",-1,-1,0
401169778,44,1,"Ben Kinker","missed","Army",-1,-1,0
401166061,44,1,"Duane Washington Jr.","missed","Ohio State",-1,-1,-1
401169779,44,1,"Jason Preston","made","Ohio",1,1,-1
401169780,44,1,"Cole Swider","made","Villanova",1,1,0
401182609,44,1,"Cole Swider","missed","Villanova",-1,-1,1
401169783,44,1,"Lorenzo Edwards","missed","Saint Joseph's",-1,-2,-1
401169784,44,1,"Ryan Allen","missed","Delaware",-1,-4,-3
401168396,44,1,"Collin Gillespie","made","Villanova",1,1,-1
401168352,44,1,"Paul Reed","missed","DePaul",-1,-2,-1
401169470,44,1,"Brendan Adams","made","UConn",1,1,0
401168302,44,1,"Kamar Baldwin","missed","Butler",-1,-2,1
401168435,44,1,"A.J. Reeves","made","Providence",1,1,0
401168419,44,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,1
401169471,44,1,"Saddiq Bey","made","Villanova",1,1,1
401168454,44,1,"Collin Gillespie","missed","Villanova",-1,-1,-1
401168404,44,1,"Jahvon Blair","missed","Georgetown",-1,-2,-1
401169779,45,1,"Cole Swider","made","Villanova",1,1,-1
401169780,45,1,"Eli Lawrence","made","Middle Tennessee",1,1,-1
401185770,45,1,"Collin Gillespie","missed","Villanova",-1,-1,-1
401169782,45,1,"Cole Swider","made","Villanova",1,1,-1
401169661,45,1,"Devon Dotson","missed","Kansas",-1,-2,-1
401168396,45,1,"Terrell Allen","made","Georgetown",1,1,-1
401168331,45,1,"Justin Moore","made","Villanova",1,1,0
401168306,45,1,"Aaron Thompson","made","Butler",1,2,1
401169471,45,1,"Quinton Rose","missed","Temple",-1,-3,-2
401168378,45,1,"Jermaine Samuels","made","Villanova",1,1,0
401168439,45,1,"Maliek White","made","Providence",1,1,0
401169780,46,1,"Dhamir Cosby-Roundtree","missed","Villanova",-1,-1,0
401182609,46,1,"Reggie Perry","made","Mississippi State",1,1,-1
401169781,46,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401169782,46,1,"Jordan Dingle","made","Pennsylvania",1,1,-2
401169785,46,1,"Justin Moore","missed","Villanova",-1,-1,0
401168413,46,1,"Markus Howard","made","Marquette",1,5,4
401168325,46,1,"Cole Swider","missed","Villanova",-1,-1,0
401168396,46,1,"Saddiq Bey","made","Villanova",1,3,2
401168352,46,1,"Paul Reed","made","DePaul",1,1,-2
401168302,46,1,"Jermaine Samuels","missed","Villanova",-1,-3,-2
401168435,46,1,"A.J. Reeves","missed","Providence",-1,-1,1
401168331,46,1,"Marcus Zegarowski","missed","Creighton",-1,-1,1
401168306,46,1,"Collin Gillespie","made","Villanova",1,1,-1
401168452,46,1,"Sandro Mamukelashvili","missed","Seton Hall",-1,-1,1
401168470,46,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401168439,46,1,"Collin Gillespie","made","Villanova",1,1,-2
401168454,46,1,"Myles Powell","missed","Seton Hall",-1,-1,-1
401168404,46,1,"Dhamir Cosby-Roundtree","made","Villanova",1,2,1
401166061,47,1,"Jermaine Samuels","made","Villanova",1,1,-2
401169779,47,1,"Jason Preston","missed","Ohio",-1,-1,1
401169782,47,1,"Justin Moore","missed","Villanova",-1,-1,1
401169783,47,1,"Lorenzo Edwards","missed","Saint Joseph's",-1,-3,-2
401169784,47,1,"Jermaine Samuels","missed","Villanova",-1,-1,2
401168396,47,1,"Omer Yurtseven","made","Georgetown",1,1,-1
401168352,47,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,-1
401168306,47,1,"Kamar Baldwin","missed","Butler",-1,-2,-1
401168419,47,1,"Cole Swider","missed","Villanova",-1,-1,1
401169471,47,1,"Saddiq Bey","missed","Villanova",-1,-1,1
401168378,47,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,1
401169786,47,1,"Quentin Goodin","missed","Xavier",-1,-1,0
401168439,47,1,"Kalif Young","missed","Providence",-1,-1,0
401168404,47,1,"Jagan Mosely","missed","Georgetown",-1,-2,-1
401169778,48,1,"Matt Wilson","missed","Army",-1,-1,1
401166061,48,1,"Jermaine Samuels","made","Villanova",1,1,1
401169661,48,1,"Saddiq Bey","missed","Villanova",-1,-1,0
401169785,48,1,"KyKy Tandy","missed","Xavier",-1,-1,0
401168413,48,1,"Collin Gillespie","made","Villanova",1,1,-2
401168325,48,1,"Denzel Mahoney","made","Creighton",1,1,0
401168302,48,1,"Bryce Nze","missed","Butler",-1,-1,1
401168468,48,1,"Nick Rutherford","made","St. John's",1,1,-1
401168470,48,1,"Greg Williams Jr.","made","St. John's",1,1,-2
401168454,48,1,"Justin Moore","missed","Villanova",-1,-1,1
401166061,49,1,"Jermaine Samuels","missed","Villanova",-1,-1,1
401169779,49,1,"Jermaine Samuels","missed","Villanova",-1,-2,-1
401182609,49,1,"Robert Woodard II","made","Mississippi State",1,2,1
401185770,49,1,"Matthew Mayer","made","Baylor",1,1,0
401169781,49,1,"David Beatty","made","La Salle",1,1,1
401169782,49,1,"Ryan Betley","missed","Pennsylvania",-1,-1,1
401169783,49,1,"Lorenzo Edwards","made","Saint Joseph's",1,1,-3
401169784,49,1,"Nate Darling","made","Delaware",1,1,-1
401168413,49,1,"Greg Elliott","made","Marquette",1,1,0
401168325,49,1,"Justin Moore","made","Villanova",1,1,0
401168352,49,1,"Jaylen Butz","made","DePaul",1,4,3
401168435,49,1,"Justin Moore","missed","Villanova",-1,-1,1
401168468,49,1,"Collin Gillespie","missed","Villanova",-1,-2,1
401168331,49,1,"Mitch Ballock","missed","Creighton",-1,-1,1
401168419,49,1,"Markus Howard","missed","Marquette",-1,-2,-1
401169471,49,1,"J.P. Moorman II","missed","Temple",-1,-2,-1
401169786,49,1,"Justin Moore","missed","Villanova",-1,-1,2
401168470,49,1,"Brandon Slater","made","Villanova",1,1,0
401168439,49,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401169778,50,1,"Matt Wilson","made","Army",1,1,-1
401169780,50,1,"Tyler Millin","missed","Middle Tennessee",-1,-2,-1
401185770,50,1,"Collin Gillespie","made","Villanova",1,1,-1
401169784,50,1,"Justin Moore","missed","Villanova",-1,-1,-1
401169661,50,1,"Udoka Azubuike","made","Kansas",1,1,-2
401169785,50,1,"Justin Moore","made","Villanova",1,1,-1
401168413,50,1,"Jermaine Samuels","made","Villanova",1,1,-3
401168325,50,1,"Denzel Mahoney","missed","Creighton",-1,-1,1
401168396,50,1,"Terrell Allen","made","Georgetown",1,1,1
401168352,50,1,"Jeremiah Robinson-Earl","missed","Villanova",-1,-2,-1
401169470,50,1,"Jermaine Samuels","made","Villanova",1,1,-2
401168302,50,1,"Saddiq Bey","made","Villanova",1,1,-4
401168452,50,1,"Collin Gillespie","missed","Villanova",-1,-3,-2
401168378,50,1,"Justin Moore","made","Villanova",1,1,0
401168470,50,1,"Nick Rutherford","missed","St. John's",-1,-2,-1
401168404,50,1,"Justin Moore","missed","Villanova",-1,-1,-1
401169778,51,1,"Dhamir Cosby-Roundtree","missed","Villanova",-1,-1,0
401166061,51,1,"Kaleb Wesson","made","Ohio State",1,1,0
401169779,51,1,"Ben Vander Plas","missed","Ohio",-1,-1,1
401182609,51,1,"Justin Moore","made","Villanova",1,1,0
401185770,51,1,"Devonte Bandoo","missed","Baylor",-1,-1,0
401169781,51,1,"Sherif Kenney","missed","La Salle",-1,-1,0
401169783,51,1,"Saddiq Bey","missed","Villanova",-1,-1,2
401168302,51,1,"Sean McDermott","missed","Butler",-1,-3,-2
401168435,51,1,"David Duke","missed","Providence",-1,-1,1
401168468,51,1,"Cole Swider","made","Villanova",1,1,-2
401168331,51,1,"Saddiq Bey","missed","Villanova",-1,-2,-1
401168306,51,1,"Sean McDermott","made","Butler",1,3,2
401168419,51,1,"Jamal Cain","missed","Marquette",-1,-1,0
401169471,51,1,"Collin Gillespie","made","Villanova",1,2,-1
401168378,51,1,"Jalen Coleman-Lands","made","DePaul",1,1,1
401169786,51,1,"Naji Marshall","missed","Xavier",-1,-1,1
