"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName"
717641,"2023-06-24",4,"2023-06-24T04:32:43.154Z","2023-06-24T04:32:46.877Z",TRUE,"pitch","79bbeb53-0a4c-4ee8-b6ed-f40ee2bfbcea",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.51,1.65,NA,92.03,152.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","J.D. Davis grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte.   LaMonte Wade Jr.  out at 2nd.",0,5,8,72,"bottom",8,"2023-06-24T04:31:10.517Z","2023-06-24T04:33:45.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89,3,0.93,0.3854,5.4743,34.3677,-11.7255,-2.6922,10.0081,0.6552,3.1956,7.1394,-142.4249,-4.8431,-1.5403,50.0022,5.6669,-5.5009,16.8,2.4,24,2341,214,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17.3,3.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",3,"2023-06-24T04:32:20.843Z","2023-06-24T04:32:25.197Z",TRUE,"pitch","4b87a9ec-ac13-4a6c-a3e9-276b7b33f18b",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,2,NA,NA,3.51,1.65,NA,88.3,190.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","J.D. Davis grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte.   LaMonte Wade Jr.  out at 2nd.",0,5,8,72,"bottom",8,"2023-06-24T04:31:10.517Z","2023-06-24T04:33:45.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.8,86.4,9,0.88,0.4009,5.8996,28.2494,-26.6915,-8.5,2.8977,0.753,1.7799,10.1642,-136.3113,-4.5903,-1.9091,50.0042,5.3149,-16.0946,27.6,7.2,24,2044,234,NA,NA,NA,NA,NA,NA,FALSE,-26.5,4.4,13.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",2,"2023-06-24T04:32:01.637Z","2023-06-24T04:32:06.907Z",TRUE,"pitch","f25e2f11-ccc5-443b-8d52-b4b2af3b35f6",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,2,NA,NA,3.51,1.65,NA,80.72,169.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","J.D. Davis grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte.   LaMonte Wade Jr.  out at 2nd.",0,5,8,72,"bottom",8,"2023-06-24T04:31:10.517Z","2023-06-24T04:33:45.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.6,14,0.91,0.3893,5.6122,31.0875,-11.4828,-5.0915,10.3137,0.9517,2.5757,8.8359,-140.5614,-6.4554,-1.5673,50.0015,5.6434,-10.2139,32.4,3.6,24,2254,224,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.5,7.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",1,"2023-06-24T04:31:40.833Z","2023-06-24T04:31:45.767Z",TRUE,"pitch","b5654dc4-f437-49a1-9413-a60ab5b560d0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.2878,1.5831,NA,170.69,171.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","J.D. Davis grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte.   LaMonte Wade Jr.  out at 2nd.",0,5,8,72,"bottom",8,"2023-06-24T04:31:10.517Z","2023-06-24T04:33:45.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.6,11,0.9,0.4408,5.6982,22.9669,-29.9005,2.9816,1.4496,-1.4085,2.5029,1.5781,-123.8862,-0.8771,-2.4395,50.0021,5.3439,4.6693,9.6,8.4,24,2342,55,NA,NA,NA,NA,NA,NA,FALSE,-34.8,2.6,-5.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",0,"2023-06-24T04:31:24.467Z","2023-06-24T04:31:29.130Z",TRUE,"pitch","a9772f0f-79b3-4334-a503-bfa6466170d0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2878,1.523,NA,168.8,163.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","J.D. Davis grounds into a force out, shortstop Geraldo Perdomo to second baseman Ketel Marte.   LaMonte Wade Jr.  out at 2nd.",0,5,8,72,"bottom",8,"2023-06-24T04:31:10.517Z","2023-06-24T04:33:45.649Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,605204,"J.D. Davis","/api/v1/people/605204","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.8,11,0.93,0.3978,5.6766,29.0221,-29.2998,-8.9249,1.4984,-1.359,2.7898,5.337,-137.4165,-1.8044,-2.1617,50.0052,5.4357,-17.1567,28.8,7.2,24,2144,238,NA,NA,NA,NA,NA,NA,FALSE,-28,2.5,15.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",0,"2023-06-24T04:30:22.223Z","2023-06-24T04:30:34.748Z",TRUE,"pitch","f10aa590-1769-4c5f-8268-6ee7811a2a53",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.5,1.76,NA,125.6,159.03,"fly_ball","hard","8",100.99,88.17,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Joc Pederson flies out sharply to center fielder Alek Thomas.",0,5,8,71,"bottom",8,"2023-06-24T04:30:00.132Z","2023-06-24T04:30:34.748Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,592626,"Joc Pederson","/api/v1/people/592626","L","Left",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,89,5,0.87,0.3877,5.6754,30.0206,-12.9265,-5.7084,9.5089,-0.2256,2.9535,6.2542,-140.9146,-5.0967,-1.7252,50.0069,5.6113,-11.5598,36,3.6,24,2355,216,104,29,393,NA,NA,NA,TRUE,-12.6,16.4,9.1,NA,NA,NA,NA,NA,TRUE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",5,"2023-06-24T04:29:47.963Z","2023-06-24T04:29:57.263Z",TRUE,"pitch","4060abac-8e7e-4102-b6d1-83e470a8f9bd",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,1,1,NA,NA,3.17,1.54,NA,115.46,185.57,"line_drive","hard","9",184.38,107.19,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","LaMonte Wade Jr.  singles on a sharp line drive to right fielder Jake McCarthy.",0,5,8,70,"bottom",8,"2023-06-24T04:28:23.049Z","2023-06-24T04:29:57.263Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.3,76.3,8,2,0.456,5.6768,22.4169,-33.4712,9.568,-0.889,0.0405,1.9708,2.7228,-119.962,-1.5947,-2.3511,50.0008,5.6177,13.9939,22.8,9.6,24,2693,36,100.9,19,272,NA,NA,NA,FALSE,-41.9,-1.7,-18,NA,NA,NA,NA,NA,FALSE,FALSE,664774,"LaMonte Wade Jr.","/api/v1/people/664774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",3,"2023-06-24T04:29:17.017Z","2023-06-24T04:29:22.935Z",TRUE,"pitch","bf6f0ba9-117e-4e58-b0ae-fa6fa93655d8",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.1316,1.5334,NA,154.22,172.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","LaMonte Wade Jr.  singles on a sharp line drive to right fielder Jake McCarthy.",0,5,8,70,"bottom",8,"2023-06-24T04:28:23.049Z","2023-06-24T04:29:57.263Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87,11,0.88,0.3966,5.6702,29.3326,-14.9899,-4.7673,8.8836,-0.9764,2.4474,4.2183,-137.8794,-5.6866,-1.9033,50.0039,5.5404,-9.2221,27.6,3.6,24,2274,226,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15.1,7.8,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",2,"2023-06-24T04:29:01.260Z","2023-06-24T04:29:05.844Z",TRUE,"pitch","3a2033c1-5d04-42be-ac08-99c3db43767f",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.1011,1.4733,NA,121.02,183.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","LaMonte Wade Jr.  singles on a sharp line drive to right fielder Jake McCarthy.",0,5,8,70,"bottom",8,"2023-06-24T04:28:23.049Z","2023-06-24T04:29:57.263Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,75.2,5,2,0.463,5.5343,21.529,-33.1322,7.9966,-0.6722,-0.1056,2.0594,2.9775,-118.0966,-1.2924,-2.4202,50.0058,5.6489,11.3472,19.2,9.6,24,2654,38,NA,NA,NA,NA,NA,NA,FALSE,-42.6,-1.3,-15.2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",1,"2023-06-24T04:28:45.880Z","2023-06-24T04:28:50.811Z",TRUE,"pitch","15fa5365-862b-4658-a083-b45b605660fa",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.2534,1.5334,NA,150.32,150.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","LaMonte Wade Jr.  singles on a sharp line drive to right fielder Jake McCarthy.",0,5,8,70,"bottom",8,"2023-06-24T04:28:23.049Z","2023-06-24T04:29:57.263Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.7,11,0.88,0.3927,5.6671,30.3753,-12.7927,-5.4244,9.8298,-0.8742,3.2668,4.7309,-139.3141,-4.2926,-1.8869,50.0047,5.6691,-10.6974,34.8,3.6,24,2353,218,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.2,8.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",0,"2023-06-24T04:28:31.980Z","2023-06-24T04:28:36.096Z",TRUE,"pitch","5f8c3a79-83f3-4795-984e-90a7054a0924",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.223,1.5634,NA,165.54,212.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","LaMonte Wade Jr.  singles on a sharp line drive to right fielder Jake McCarthy.",0,5,8,70,"bottom",8,"2023-06-24T04:28:23.049Z","2023-06-24T04:29:57.263Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.9,13,0.93,0.4235,5.8599,26.1136,-29.3071,-8.673,1.689,-1.2735,0.9793,5.3834,-129.1743,-5.2653,-2.2544,50.0005,5.2885,-14.701,24,8.4,24,1946,246,NA,NA,NA,NA,NA,NA,FALSE,-32.5,2.2,14.5,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",4,"2023-06-24T04:29:31.227Z","2023-06-24T04:29:47.963Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,1,1,664774,"/api/v1/people/664774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","LaMonte Wade Jr.  singles on a sharp line drive to right fielder Jake McCarthy.",0,5,8,70,"bottom",8,"2023-06-24T04:28:23.049Z","2023-06-24T04:29:57.263Z",TRUE,FALSE,FALSE,FALSE,33,3,1,1,664774,"LaMonte Wade Jr.","/api/v1/people/664774","L","Left",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",0,"2023-06-24T04:27:57.560Z","2023-06-24T04:28:04.048Z",TRUE,"pitch","3fc19e08-1e0f-47d5-ab60-5c5121d4bc6e",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.43,1.67,NA,115.84,150.01,"ground_ball","medium","3",146.53,155.07,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Luis Matos grounds out, first baseman Christian Walker to pitcher Drey Jameson.",0,5,8,69,"bottom",8,"2023-06-24T04:27:50.224Z","2023-06-24T04:28:04.048Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,682641,"Luis Matos","/api/v1/people/682641","R","Right",686753,"Drey Jameson","/api/v1/people/686753","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Arizona Diamondbacks","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.2,2,0.91,0.3931,5.5141,33.6912,-12.5532,-4.9945,9.9944,0.0305,3.2878,6.5305,-139.7513,-4.4308,-1.6959,50.0045,5.7286,-9.8071,31.2,3.6,24,2379,216,97.5,-5,28,NA,NA,NA,TRUE,-12.6,17.3,7.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",3,"2023-06-24T04:25:23.317Z","2023-06-24T04:25:28.021Z",TRUE,"pitch","d4fcfdc4-68ef-4213-aa4f-c4fcfe2469c7",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.5403,1.6231,NA,86.71,194.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Evan Longoria called out on strikes.",0,5,8,68,"top",8,"2023-06-24T04:24:02.151Z","2023-06-24T04:25:28.021Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,446334,"Evan Longoria","/api/v1/people/446334","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",72.1,66.2,9,0.9,0.5228,6.0213,16.9266,-22.9283,3.8607,8.3049,0.7947,1.6397,8.1926,-104.601,6.2863,-3.6671,50.0003,1.2796,4.2943,14.4,8.4,24,2316,116,NA,NA,NA,NA,NA,NA,TRUE,-35.5,17.2,-9.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",2,"2023-06-24T04:24:55.623Z","2023-06-24T04:25:00.087Z",TRUE,"pitch","bc70c87e-ab45-49e6-a541-247d7c946bca",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.61,1.69,NA,94.38,195.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Evan Longoria called out on strikes.",0,5,8,68,"top",8,"2023-06-24T04:24:02.151Z","2023-06-24T04:25:28.021Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,446334,"Evan Longoria","/api/v1/people/446334","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",83.1,75.5,9,2,0.4567,5.8383,24.0433,-45.3504,-0.534,-9.0576,0.5935,1.6172,10.1493,-120.0931,9.9652,-3.6243,50.0004,1.4537,-0.7781,1.2,12,24,1844,350,NA,NA,NA,NA,NA,NA,FALSE,-53.6,-13.4,-1.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717641,"2023-06-24",1,"2023-06-24T04:24:25.332Z","2023-06-24T04:24:31.891Z",TRUE,"pitch","08d9d7bc-167e-4473-96f1-76a6da1735c0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.61,1.69,NA,110.07,172.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Evan Longoria called out on strikes.",0,5,8,68,"top",8,"2023-06-24T04:24:02.151Z","2023-06-24T04:25:28.021Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,446334,"Evan Longoria","/api/v1/people/446334","R","Right",643511,"Tyler Rogers","/api/v1/people/643511","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",71.9,65.4,5,0.9,0.5264,5.9859,18.1856,-22.9628,4.7094,8.4111,0.1817,2.448,6.796,-104.2156,7.6842,-3.7386,50.0041,1.4281,5.1576,16.8,8.4,24,2092,177,NA,NA,NA,NA,NA,NA,FALSE,-35.6,17.9,-10.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
